Gender	PrimaryInterest	Hobby	IncomeLevel	NearSchool	WorkingStudent	InternetAccess	MotherEducation	FatherEducation	TrackStrand	GwaRange	StudyHours	SchoolType	Extracurricular	FavoriteSubject	AcademicAwards	Openness1	Openness2	Conscientiousness1	Conscientiousness2	SelfEfficacy1	SelfEfficacy2	ChosenMajor
Male	Technology / Computing	Gaming	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Average/intermittent access	College Graduate	College Undergraduate	STEM	85 - 89	6-10 hours	Public	Volunteer Work	ICT / Computer Studies	No	4	3	1	5	1	4	Bachelor of Science in Computer Science
Female	Business / Finance	Entrepreneurship	Rich (Above ₱219,140 per month)	Yes	Yes	Average/intermittent access	College Undergraduate	Elementary	ABM	80 - 84	3-5 hours	Private	None	Business / Accounting	No	3	4	4	2	1	1	Bachelor of Science in Business Administration major in Financial Management
Female	Undecided	Social activities / Volunteering	Poor (Below ₱10,957 per month)	Yes	Yes	No access	High School	High School	Sports Track	75 - 79	6-10 hours	Public	None	Business / Accounting	Yes	1	2	3	1	4	2	Bachelor of Performing Arts
Male	Technology / Computing	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Average/intermittent access	Post-Graduate	High School	STEM	90 - 94	Less than 3 hours	Technical / Vocational High School	Academic Clubs	ICT / Computer Studies	Yes	5	2	3	5	3	1	Bachelor of Science in Computer Science
Female	Education / Teaching	Social activities / Volunteering	Upper income (₱131,484 - ₱219,140 per month)	No	Yes	Strong and consistent access	Not sure	Post-Graduate	GAS	90 - 94	None	Private	None	Science	No	3	2	5	4	1	2	Bachelor of Secondary Education major in English
Female	Business / Finance	Entrepreneurship	Poor (Below ₱10,957 per month)	No	Yes	Strong and consistent access	College Graduate	Post-Graduate	ABM	Below 75	6-10 hours	Public	Leadership / Student Government	Business / Accounting	Yes	1	3	2	5	3	4	Bachelor of Science in Business Administration major in Marketing Management
Female	Business / Finance	Entrepreneurship	Rich (Above ₱219,140 per month)	Yes	No	Average/intermittent access	High School	High School	ABM	95 - 100	11-15 hours	Public	Volunteer Work	Business / Accounting	No	3	5	5	2	4	2	Bachelor of Science in Accountancy
Female	Engineering	Gaming	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Strong and consistent access	College Undergraduate	Elementary	STEM	90 - 94	More than 15 hours	Science High School	Arts / Music	Science	No	5	5	4	3	3	1	Bachelor of Science in Electrical Engineering
Female	Social Sciences / Psychology	Sports	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Average/intermittent access	Not sure	College Undergraduate	HUMSS	Below 75	More than 15 hours	Private	Sports	Social Science	No	1	2	2	4	5	4	Bachelor of Science in Criminology
Male	Technology / Computing	Gaming	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Average/intermittent access	Elementary	Post-Graduate	TVL - ICT	85 - 89	3-5 hours	Public	Sports	ICT / Computer Studies	Yes	2	3	4	1	2	1	Bachelor of Science in Computer Science
Male	Engineering	Sports	Rich (Above ₱219,140 per month)	Yes	No	Strong and consistent access	Elementary	High School	STEM	80 - 84	More than 15 hours	Technical / Vocational High School	None	Mathematics	No	3	2	4	1	5	1	Bachelor of Science in Industrial Engineering
Female	Technology / Computing	Drawing / Design	Poor (Below ₱10,957 per month)	No	No	No access	Elementary	Post-Graduate	GAS	85 - 89	3-5 hours	Science High School	Volunteer Work	Business / Accounting	No	1	4	4	4	3	1	Bachelor of Arts in Political Science
Male	Education / Teaching	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Average/intermittent access	College Undergraduate	Post-Graduate	HUMSS	Below 75	11-15 hours	Private	Arts / Music	Mathematics	No	5	5	1	4	5	2	Bachelor of Secondary Education major in Science
Male	Social Sciences / Psychology	Sports	Poor (Below ₱10,957 per month)	No	Yes	No access	Post-Graduate	High School	GAS	90 - 94	None	Technical / Vocational High School	Sports	Social Science	Yes	4	4	4	1	3	5	Bachelor of Science in Criminology
Female	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Limited access	College Graduate	Elementary	ABM	75 - 79	More than 15 hours	Technical / Vocational High School	Competitions	Business / Accounting	Yes	2	1	4	4	1	1	Bachelor of Science in Real Estate Management
Male	Technology / Computing	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Average/intermittent access	Post-Graduate	College Undergraduate	TVL - Agri-Fishery Arts	Below 75	None	Science High School	Academic Clubs	Mathematics	No	1	1	4	3	2	3	Bachelor of Science in Social Work
Female	Business / Finance	Entrepreneurship	Poor (Below ₱10,957 per month)	Yes	No	Limited access	Post-Graduate	College Undergraduate	ABM	80 - 84	More than 15 hours	Public	Arts / Music	Business / Accounting	Yes	3	3	2	4	4	5	Bachelor of Science in Customs Administration
Female	Education / Teaching	Sports	Upper income (₱131,484 - ₱219,140 per month)	No	No	Strong and consistent access	Post-Graduate	High School	GAS	95 - 100	More than 15 hours	Science High School	Academic Clubs	Science	No	2	3	2	1	2	1	Bachelor of Physical Education
Male	Engineering	Gaming	Upper income (₱131,484 - ₱219,140 per month)	Yes	Yes	Limited access	College Graduate	Not sure	STEM	80 - 84	More than 15 hours	Public	Arts / Music	Mathematics	Yes	1	2	5	3	2	2	Bachelor of Science in Industrial Engineering
Male	Education / Teaching	Social activities / Volunteering	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Limited access	High School	Not sure	GAS	80 - 84	3-5 hours	Public	Academic Clubs	Mathematics	Yes	4	4	5	5	2	1	Bachelor of Secondary Education major in Social Studies
Female	Business / Finance	Entrepreneurship	Upper-middle income (₱76,667 - ₱131,484 per month)	No	Yes	No access	Post-Graduate	Elementary	ABM	75 - 79	11-15 hours	Science High School	Academic Clubs	Business / Accounting	Yes	2	5	1	4	3	5	Bachelor of Science in Business Administration major in Financial Management
Male	Business / Finance	Entrepreneurship	Upper income (₱131,484 - ₱219,140 per month)	No	Yes	Limited access	Post-Graduate	Elementary	ABM	90 - 94	More than 15 hours	Public	Leadership / Student Government	Business / Accounting	No	2	3	5	5	4	2	Bachelor of Science in Customs Administration
Female	Business / Finance	Entrepreneurship	Upper income (₱131,484 - ₱219,140 per month)	Yes	Yes	No access	Not sure	College Undergraduate	ABM	95 - 100	Less than 3 hours	Private	Volunteer Work	Business / Accounting	Yes	4	2	3	4	5	4	Bachelor of Science in Business Administration major in Financial Management
Female	Engineering	Gaming	Rich (Above ₱219,140 per month)	No	No	Limited access	Elementary	Not sure	STEM	Below 75	More than 15 hours	Public	Leadership / Student Government	Mathematics	Yes	1	5	5	2	3	5	Bachelor of Science in Mechanical Engineering
Male	Engineering	Sports	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Strong and consistent access	Post-Graduate	High School	STEM	Below 75	3-5 hours	Private	Sports	Mathematics	No	2	5	4	3	2	3	Bachelor of Science in Mechanical Engineering
Female	Engineering	Sports	Poor (Below ₱10,957 per month)	Yes	No	Limited access	Elementary	College Undergraduate	STEM	75 - 79	More than 15 hours	Private	Academic Clubs	Mathematics	No	2	2	3	5	1	5	Bachelor of Science in Industrial Engineering
Male	Education / Teaching	Sports	Upper income (₱131,484 - ₱219,140 per month)	No	Yes	Average/intermittent access	Elementary	College Undergraduate	Sports Track	80 - 84	11-15 hours	Science High School	Competitions	Science	Yes	2	2	4	5	4	4	Bachelor of Physical Education
Female	Education / Teaching	Social activities / Volunteering	Poor (Below ₱10,957 per month)	Yes	No	No access	College Graduate	College Undergraduate	GAS	85 - 89	3-5 hours	Public	Competitions	English / Communication	Yes	4	5	2	2	5	3	Bachelor of Secondary Education major in Science
Female	Business / Finance	Entrepreneurship	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	Average/intermittent access	Post-Graduate	Post-Graduate	ABM	Below 75	6-10 hours	Private	Arts / Music	Business / Accounting	No	1	4	2	3	1	5	Bachelor of Science in Customs Administration
Male	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	No access	College Undergraduate	Post-Graduate	ABM	75 - 79	None	Science High School	Arts / Music	Business / Accounting	No	1	1	1	1	5	4	Bachelor of Science in Real Estate Management
Female	Engineering	Sports	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	No access	Not sure	Not sure	STEM	80 - 84	6-10 hours	Science High School	Academic Clubs	Mathematics	Yes	5	1	5	1	3	2	Bachelor of Science in Industrial Engineering
Male	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	No access	Elementary	Elementary	ABM	75 - 79	6-10 hours	Technical / Vocational High School	None	Business / Accounting	Yes	2	1	3	5	2	2	Bachelor of Science in Business Administration major in Human Resource Management
Female	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Strong and consistent access	College Undergraduate	Post-Graduate	ABM	85 - 89	None	Private	Volunteer Work	Business / Accounting	No	2	5	2	3	3	3	Bachelor of Science in Accountancy
Male	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Graduate	High School	ABM	80 - 84	3-5 hours	Technical / Vocational High School	None	Business / Accounting	Yes	2	1	1	3	3	2	Bachelor of Science in Business Administration major in Human Resource Management
Female	Engineering	Sports	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	No access	Post-Graduate	Post-Graduate	STEM	95 - 100	3-5 hours	Public	None	Science	No	3	5	2	5	2	2	Bachelor of Science in Civil Engineering
Male	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	No access	College Undergraduate	Elementary	ABM	95 - 100	6-10 hours	Science High School	Leadership / Student Government	Business / Accounting	Yes	2	1	5	1	5	5	Bachelor of Science in Customs Administration
Male	Engineering	Sports	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Average/intermittent access	Post-Graduate	Elementary	STEM	95 - 100	11-15 hours	Private	Academic Clubs	Science	No	4	3	4	3	1	5	Bachelor of Science in Industrial Engineering
Male	Education / Teaching	Writing / Reading	Rich (Above ₱219,140 per month)	Yes	No	Limited access	College Undergraduate	Elementary	HUMSS	75 - 79	3-5 hours	Technical / Vocational High School	Volunteer Work	English / Communication	Yes	1	4	2	3	5	3	Bachelor of Secondary Education major in Mathematics
Female	Business / Finance	Entrepreneurship	Upper-middle income (₱76,667 - ₱131,484 per month)	No	Yes	No access	Elementary	College Undergraduate	ABM	90 - 94	None	Public	Arts / Music	Business / Accounting	Yes	1	1	5	1	3	1	Bachelor of Science in Real Estate Management
Female	Social Sciences / Psychology	Sports	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Average/intermittent access	High School	Not sure	GAS	Below 75	More than 15 hours	Technical / Vocational High School	Competitions	Social Science	Yes	2	3	5	2	5	4	Bachelor of Science in Criminology
Male	Education / Teaching	Sports	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Limited access	Post-Graduate	College Undergraduate	TVL - ICT	Below 75	None	Private	Leadership / Student Government	English / Communication	Yes	1	1	4	3	4	5	Bachelor of Science in Social Work
Male	Technology / Computing	Gaming	Upper income (₱131,484 - ₱219,140 per month)	No	Yes	Average/intermittent access	High School	Post-Graduate	TVL - ICT	85 - 89	11-15 hours	Private	Arts / Music	ICT / Computer Studies	No	4	1	4	4	4	4	Bachelor of Science in Computer Engineering
Female	Engineering	Sports	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Strong and consistent access	Post-Graduate	High School	STEM	90 - 94	More than 15 hours	Science High School	Volunteer Work	Science	Yes	3	4	1	4	2	1	Bachelor of Science in Electrical Engineering
Female	Technology / Computing	Gaming	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	No access	College Graduate	Post-Graduate	TVL - ICT	75 - 79	Less than 3 hours	Public	Volunteer Work	ICT / Computer Studies	No	1	2	1	1	3	4	Bachelor of Science in Computer Engineering
Male	Engineering	None	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Strong and consistent access	High School	High School	HUMSS	80 - 84	6-10 hours	Private	Academic Clubs	Social Science	Yes	1	5	5	2	5	2	Bachelor of Science in Social Work
Male	Engineering	Gaming	Poor (Below ₱10,957 per month)	Yes	Yes	Strong and consistent access	College Graduate	College Undergraduate	STEM	90 - 94	Less than 3 hours	Science High School	Competitions	Mathematics	No	3	5	1	2	1	5	Bachelor of Science in Electrical Engineering
Male	Technology / Computing	Coding / Programming	Low income (₱10,957 - ₱21,914 per month)	No	No	Strong and consistent access	Post-Graduate	Not sure	TVL - ICT	Below 75	More than 15 hours	Science High School	Arts / Music	ICT / Computer Studies	No	4	4	4	5	1	1	Bachelor of Science in Computer Engineering
Male	Technology / Computing	Gaming	Rich (Above ₱219,140 per month)	Yes	No	Average/intermittent access	College Graduate	Elementary	STEM	80 - 84	6-10 hours	Technical / Vocational High School	Sports	ICT / Computer Studies	No	1	4	3	1	5	3	Bachelor of Science in Computer Science
Male	Education / Teaching	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	No	Yes	Limited access	High School	High School	HUMSS	95 - 100	None	Private	Sports	Mathematics	No	1	3	2	1	5	4	Bachelor of Secondary Education major in Filipino
Female	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Strong and consistent access	Elementary	College Graduate	ABM	Below 75	11-15 hours	Public	Volunteer Work	Business / Accounting	No	5	5	3	2	4	1	Bachelor of Science in Customs Administration
Female	Business / Finance	Entrepreneurship	Rich (Above ₱219,140 per month)	Yes	Yes	Strong and consistent access	Post-Graduate	High School	ABM	75 - 79	Less than 3 hours	Technical / Vocational High School	Sports	Business / Accounting	Yes	2	2	4	2	4	1	Bachelor of Science in Business Administration major in Financial Management
Female	Technology / Computing	Coding / Programming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Average/intermittent access	College Graduate	Not sure	TVL - ICT	90 - 94	More than 15 hours	Private	Academic Clubs	ICT / Computer Studies	Yes	2	1	3	3	2	1	Bachelor of Science in Computer Engineering
Male	Undecided	Gaming	Rich (Above ₱219,140 per month)	No	No	Limited access	Post-Graduate	Not sure	GAS	Below 75	None	Science High School	Academic Clubs	Arts	No	2	4	3	3	5	5	Bachelor of Performing Arts
Female	Education / Teaching	Sports	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	No access	College Undergraduate	College Undergraduate	Sports Track	Below 75	6-10 hours	Science High School	Leadership / Student Government	Science	No	5	3	5	4	2	5	Bachelor of Physical Education
Female	Business / Finance	Entrepreneurship	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	Strong and consistent access	College Graduate	College Graduate	ABM	90 - 94	More than 15 hours	Private	Arts / Music	Business / Accounting	No	2	2	5	4	3	2	Bachelor of Science in Real Estate Management
Female	Social Sciences / Psychology	Sports	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	No access	High School	High School	HUMSS	75 - 79	More than 15 hours	Public	None	Social Science	No	1	1	3	5	3	4	Bachelor of Science in Criminology
Male	Education / Teaching	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Limited access	Elementary	College Undergraduate	HUMSS	90 - 94	None	Technical / Vocational High School	Academic Clubs	English / Communication	No	5	5	1	1	5	4	Bachelor of Secondary Education major in Science
Male	Business / Finance	Entrepreneurship	Upper income (₱131,484 - ₱219,140 per month)	No	Yes	Limited access	College Undergraduate	Elementary	ABM	Below 75	6-10 hours	Technical / Vocational High School	None	Business / Accounting	No	1	4	1	1	3	3	Bachelor of Science in Real Estate Management
